#virProtID	NCBI_ID
7365	BAO53856.1
7366	BAO53839.1
7367	BAO53842.1
7368	BAO53848.1
7369	BAO53854.1
7370	BAO53841.1
7371	BAO53840.1
7372	BAO53834.1
7373	BAO53860.1
7374	BAO53849.1
7375	BAO53859.1
7376	BAO53831.1
7377	BAO53865.1
7378	BAO53837.1
7379	BAO53855.1
7380	BAO53846.1
7381	BAO53847.1
7382	BAO53861.1
7383	AP_000112.1
7384	AP_000129.1
7385	AP_000125.1
7386	AP_000108.1
7387	AP_000134.1
7388	AP_000107.1
7389	NP_040914.1
7390	AP_000126.1
7391	AP_000128.1
7392	AP_000117.1
7393	AP_000110.1
7394	AP_000122.1
7395	AP_000137.1
7396	AP_000127.1
7397	AP_000123.1
7398	AP_000136.1
7399	AP_000116.1
7400	AP_000130.1
7401	AP_000135.1
7402	AP_000133.1
7403	AP_000139.1
7404	AP_000120.1
7405	AP_000132.1
7406	NP_040916.2
7407	AP_000140.1
7408	AP_000111.1
7409	AP_000121.1
7410	AP_000115.1
7411	AP_000113.1
7412	AP_000124.1
7413	AP_000118.1
7414	AP_000141.1
7415	AP_000109.1
7416	AP_000138.1
7417	AP_000114.1
7418	AP_000119.1
7419	AP_000131.1
7420	AFA46737.1
7421	AFA46718.1
7422	AFA46743.1
7423	AFA46745.1
7424	AFA46715.1
7425	AFA46726.1
7426	AFA46721.1
7427	AFA46714.1
7428	AFA46747.1
7429	AFA46734.1
7430	AFA46716.1
7431	AFA46717.1
7432	AFA46733.1
7433	AFA46751.1
7434	AFA46742.1
7435	AFA46749.1
7436	AFA46735.1
7437	AFA46731.1
7438	AFA46736.1
7439	AFA46729.1
7440	AFA46748.1
7441	AFA46746.1
7442	AFA46750.1
7443	AFA46728.1
7444	AFA46739.1
7445	AFA46725.1
7446	AFA46744.1
7447	AFA46719.1
7448	AFA46740.1
7449	AFA46727.1
7450	AFA46723.1
7451	AFA46724.1
7452	AFA46720.1
7453	AFA46738.1
7454	AFA46741.1
7455	AFA46722.1
7456	AFA46732.1
7457	AFA46730.1
7458	NP_040521.1
7459	NP_040507.1
7460	NP_040514.1
7461	NP_040527.1
7462	NP_040519.1
7463	NP_040516.2
7464	NP_040523.1
7465	NP_040524.1
7466	NP_040511.1
7467	NP_040517.2
7468	YP_001551774.1
7469	NP_040520.1
7470	YP_001551769.1
7471	NP_040531.1
7472	YP_001551766.1
7473	YP_001551773.1
7474	NP_040526.1
7475	NP_597756.1
7476	YP_001551772.1
7477	YP_001551768.1
7478	NP_040528.1
7479	NP_040532.1
7480	NP_040525.1
7481	NP_040530.1
7482	NP_040534.1
7483	NP_040522.1
7484	NP_597754.2
7485	NP_597755.2
7486	YP_001551771.1
7487	NP_597753.1
7488	NP_040508.1
7489	NP_040515.1
7490	NP_040529.1
7491	YP_001551770.1
7492	NP_040510.1
7493	NP_040533.1
7494	YP_001551767.1
7495	NP_040518.2
7496	YP_068044.1
7497	YP_068046.1
7498	YP_068026.1
7499	YP_001661328.1
7500	YP_068022.1
7501	YP_068018.1
7502	YP_068039.1
7503	YP_068035.1
7504	YP_068043.1
7505	YP_068036.1
7506	YP_068032.1
7507	YP_068048.1
7508	YP_068053.1
7509	YP_068021.1
7510	YP_068034.1
7511	YP_068050.1
7512	YP_068027.1
7513	YP_068045.1
7514	YP_068038.1
7515	YP_068052.1
7516	YP_068051.1
7517	YP_068030.1
7518	YP_068023.1
7519	YP_068031.1
7520	YP_068029.1
7521	YP_068047.1
7522	YP_068020.1
7523	YP_068049.1
7524	YP_068033.1
7525	YP_068040.1
7526	YP_068042.1
7527	YP_068019.1
7528	YP_068024.1
7529	YP_068037.1
7530	YP_068054.1
7531	YP_068041.1
7532	YP_068028.1
7533	YP_068025.1
7534	AAW33146.1
7535	AAW33141.1
7536	AAW33130.1
7537	AAW33108.1
7538	AAW33119.1
7539	AAW33123.1
7540	AAW33121.1
7541	AAW33140.1
7542	AAW33113.1
7543	AAW33138.1
7544	AAW33143.1
7545	AAW33128.1
7546	AAW33110.1
7547	AAW33115.1
7548	AAW33117.1
7549	AAW33145.1
7550	AAW33118.1
7551	AAW33124.1
7552	AAW33139.1
7553	AAW33116.1
7554	AAW33127.1
7555	AAW33144.1
7556	AAW33129.1
7557	AAW33126.1
7558	AAW33109.1
7559	AAW33120.1
7560	AAW33112.1
7561	AAW33122.1
7562	AAW33136.1
7563	AAW33131.1
7564	AAW33142.1
7565	AAW33135.1
7566	AAW33134.1
7567	AAW33114.1
7568	AAW33133.1
7569	AAW33132.1
7570	AAW33137.1
7571	AAW33111.1
7572	AAW33125.1
7573	BAL41723.1
7574	BAL41737.1
7575	BAL41719.1
7576	BAL41715.1
7577	BAL41729.1
7578	BAL41726.1
7579	BAL41718.1
7580	BAL41730.1
7581	BAL41709.1
7582	BAL41736.1
7583	BAL41739.1
7584	BAL41710.1
7585	BAL41728.1
7586	BAL41714.1
7587	BAL41740.1
7588	BAL41724.1
7589	BAL41741.1
7590	BAL41708.1
7591	BAL41743.1
7592	BAL41707.1
7593	BAL41725.1
7594	BAL41705.1
7595	BAL41721.1
7596	BAL41712.1
7597	BAL41713.1
7598	BAL41733.1
7599	BAL41732.1
7600	BAL41716.1
7601	BAL41720.1
7602	BAL41727.1
7603	BAL41738.1
7604	BAL41734.1
7605	BAL41735.1
7606	BAL41722.1
7607	BAL41717.1
7608	BAL41711.1
7609	BAL41742.1
7610	BAL41731.1
7611	BAL41706.1
7612	BAL63205.1
7613	BAL63194.1
7614	BAL63186.1
7615	BAL63180.1
7616	BAL63206.1
7617	BAL63200.1
7618	BAL63182.1
7619	BAL63188.1
7620	BAL63178.1
7621	BAL63177.1
7622	BAL63184.1
7623	BAL63202.1
7624	BAL63201.1
7625	BAL63190.1
7626	BAL63173.1
7627	BAL63209.1
7628	BAL63197.1
7629	BAL63183.1
7630	BAL63203.1
7631	BAL63204.1
7632	BAL63174.1
7633	BAL63172.1
7634	BAL63185.1
7635	BAL63193.1
7636	BAL63179.1
7637	BAL63181.1
7638	BAL63191.1
7639	BAL63171.1
7640	BAL63196.1
7641	BAL63176.1
7642	BAL63187.1
7643	BAL63175.1
7644	BAL63189.1
7645	BAL63208.1
7646	BAL63198.1
7647	BAL63195.1
7648	BAL63199.1
7649	BAL63207.1
7650	BAL63192.1
7651	AHJ14710.1
7652	AHJ14701.1
7653	AHJ14724.1
7654	AHJ14716.1
7655	AHJ14712.1
7656	AHJ14733.1
7657	AHJ14709.1
7658	AHJ14731.1
7659	AHJ14705.1
7660	AHJ14721.1
7661	AHJ14725.1
7662	AHJ14735.1
7663	AHJ14727.1
7664	AHJ14711.1
7665	AHJ14739.1
7666	AHJ14737.1
7667	AHJ14718.1
7668	AHJ14708.1
7669	AHJ14717.1
7670	AHJ14707.1
7671	AHJ14736.1
7672	AHJ14704.1
7673	AHJ14702.1
7674	AHJ14723.1
7675	AHJ14700.1
7676	AHJ14713.1
7677	AHJ14730.1
7678	AHJ14734.1
7679	AHJ14729.1
7680	AHJ14732.1
7681	AHJ14719.1
7682	AHJ14728.1
7683	AHJ14722.1
7684	AHJ14720.1
7685	AHJ14738.1
7686	AHJ14726.1
7687	AHJ14715.1
7688	AHJ14706.1
7689	AHJ14703.1
7690	AHJ14714.1
7691	ACY04481.1
7692	ACY04464.1
7693	ACY04462.1
7694	ACY04456.1
7695	ACY04492.1
7696	ACY04491.1
7697	ACY04487.1
7698	ACY04485.1
7699	ACY04490.1
7700	ACY04480.1
7701	ACY04486.1
7702	ACY04482.1
7703	ACY04460.1
7704	ACY04488.1
7705	ACY04465.1
7706	ACY04467.1
7707	ACY04459.1
7708	ACY04479.1
7709	ACY04473.1
7710	ACY04468.1
7711	ACY04457.1
7712	ACY04466.1
7713	ACY04469.1
7714	ACY04495.1
7715	ACY04474.1
7716	ACY04484.1
7717	ACY04478.1
7718	ACY04476.1
7719	ACY04477.1
7720	ACY04461.1
7721	ACY04493.1
7722	ACY04458.1
7723	ACY04489.1
7724	ACY04470.1
7725	ACY04463.1
7726	ACY04471.1
7727	ACY04483.1
7728	ACY04494.1
7729	ACY04475.1
7730	ACY04472.1
7731	AET87303.1
7732	AET87316.1
7733	AET87330.1
7734	AET87305.1
7735	AET87297.1
7736	AET87335.1
7737	AET87318.1
7738	AET87333.1
7739	AET87310.1
7740	AET87304.1
7741	AET87324.1
7742	AET87334.1
7743	AET87328.1
7744	AET87299.1
7745	AET87308.1
7746	AET87306.1
7747	AET87323.1
7748	AET87311.1
7749	AET87332.1
7750	AET87336.1
7751	AET87302.1
7752	AET87322.1
7753	AET87319.1
7754	AET87301.1
7755	AET87312.1
7756	AET87300.1
7757	AET87321.1
7758	AET87313.1
7759	AET87327.1
7760	AET87298.1
7761	AET87296.1
7762	AET87326.1
7763	AET87307.1
7764	AET87320.1
7765	AET87317.1
7766	AET87309.1
7767	AET87331.1
7768	AET87325.1
7769	AET87315.1
7770	AET87329.1
7771	AET87314.1
7772	AET87275.1
7773	AET87261.1
7774	AET87258.1
7775	AET87286.1
7776	AET87287.1
7777	AET87290.1
7778	AET87284.1
7779	AET87256.1
7780	AET87288.1
7781	AET87289.1
7782	AET87259.1
7783	AET87268.1
7784	AET87266.1
7785	AET87265.1
7786	AET87273.1
7787	AET87260.1
7788	AET87269.1
7789	AET87262.1
7790	AET87295.1
7791	AET87280.1
7792	AET87274.1
7793	AET87294.1
7794	AET87270.1
7795	AET87272.1
7796	AET87293.1
7797	AET87281.1
7798	AET87277.1
7799	AET87292.1
7800	AET87263.1
7801	AET87276.1
7802	AET87264.1
7803	AET87285.1
7804	AET87271.1
7805	AET87278.1
7806	AET87267.1
7807	AET87279.1
7808	AET87291.1
7809	AET87283.1
7810	AET87282.1
7811	AET87255.1
7812	AET87257.1
7813	AAW33503.1
7814	AAW33485.1
7815	AAW33494.1
7816	AAW33488.1
7817	AAW33470.1
7818	AAW33489.1
7819	AAW33502.1
7820	AAW33471.1
7821	AAW33475.1
7822	AAW33498.1
7823	AAW33477.1
7824	AAW33508.1
7825	AAW33491.1
7826	AAW33472.1
7827	AAW33493.1
7828	AAW33496.1
7829	AAW33504.1
7830	AAW33505.1
7831	AAW33501.1
7832	AAW33482.1
7833	AAW33486.1
7834	AAW33480.1
7835	AAW33497.1
7836	AAW33476.1
7837	AAW33478.1
7838	AAW33469.1
7839	AAW33484.1
7840	AAW33479.1
7841	AAW33506.1
7842	AAW33495.1
7843	AAW33499.1
7844	AAW33474.1
7845	AAW33500.1
7846	AAW33490.1
7847	AAW33473.1
7848	ABC49791.1
7849	AAW33507.1
7850	AAW33481.1
7851	AAW33492.1
7852	AAW33483.1
7853	AAW33487.1
7854	ADW95431.1
7855	ADW95422.1
7856	ADW95429.1
7857	ADW95428.1
7858	ADW95432.1
7859	ADW95440.1
7860	ADW95434.1
7861	ADW95438.1
7862	ADW95405.1
7863	ADW95403.1
7864	ADW95439.1
7865	ADW95442.1
7866	ADW95443.1
7867	ADW95414.1
7868	ADW95417.1
7869	ADW95420.1
7870	ADW95441.1
7871	ADW95404.1
7872	ADW95433.1
7873	ADW95413.1
7874	ADW95410.1
7875	ADW95426.1
7876	ADW95425.1
7877	ADW95418.1
7878	ADW95435.1
7879	ADW95408.1
7880	ADW95436.1
7881	ADW95419.1
7882	ADW95424.1
7883	ADW95427.1
7884	ADW95437.1
7885	ADW95412.1
7886	ADW95409.1
7887	ADW95421.1
7888	ADW95415.1
7889	ADW95430.1
7890	ADW95416.1
7891	ADW95406.1
7892	ADW95411.1
7893	ADW95407.1
7894	ADW95423.1
7895	AET87155.1
7896	AET87171.1
7897	AET87142.1
7898	AET87169.1
7899	AET87151.1
7900	AET87156.1
7901	AET87152.1
7902	AET87160.1
7903	AET87161.1
7904	AET87135.1
7905	AET87150.1
7906	AET87146.1
7907	AET87172.1
7908	AET87147.1
7909	AET87153.1
7910	AET87167.1
7911	AET87162.1
7912	AET87148.1
7913	AET87141.1
7914	AET87133.1
7915	AET87139.1
7916	AET87143.1
7917	AET87140.1
7918	AET87159.1
7919	AET87145.1
7920	AET87137.1
7921	AET87170.1
7922	AET87168.1
7923	AET87134.1
7924	AET87164.1
7925	AET87163.1
7926	AET87132.1
7927	AET87166.1
7928	AET87136.1
7929	AET87158.1
7930	AET87138.1
7931	AET87165.1
7932	AET87149.1
7933	AET87144.1
7934	AET87154.1
7935	AET87157.1
7936	AET87245.1
7937	AET87223.1
7938	AET87217.1
7939	AET87233.1
7940	AET87224.1
7941	AET87235.1
7942	AET87243.1
7943	AET87242.1
7944	AET87240.1
7945	AET87237.1
7946	AET87232.1
7947	AET87218.1
7948	AET87214.1
7949	AET87251.1
7950	AET87234.1
7951	AET87239.1
7952	AET87247.1
7953	AET87236.1
7954	AET87252.1
7955	AET87221.1
7956	AET87227.1
7957	AET87229.1
7958	AET87254.1
7959	AET87248.1
7960	AET87253.1
7961	AET87230.1
7962	AET87219.1
7963	AET87244.1
7964	AET87249.1
7965	AET87241.1
7966	AET87226.1
7967	AET87222.1
7968	AET87246.1
7969	AET87231.1
7970	AET87225.1
7971	AET87228.1
7972	AET87250.1
7973	AET87220.1
7974	AET87215.1
7975	AET87216.1
7976	AET87238.1
7977	AET87194.1
7978	AET87177.1
7979	AET87195.1
7980	AET87193.1
7981	AET87205.1
7982	AET87190.1
7983	AET87202.1
7984	AET87180.1
7985	AET87212.1
7986	AET87191.1
7987	AET87176.1
7988	AET87184.1
7989	AET87187.1
7990	AET87179.1
7991	AET87213.1
7992	AET87201.1
7993	AET87204.1
7994	AET87192.1
7995	AET87200.1
7996	AET87186.1
7997	AET87199.1
7998	AET87173.1
7999	AET87198.1
8000	AET87196.1
8001	AET87208.1
8002	AET87183.1
8003	AET87178.1
8004	AET87211.1
8005	AET87189.1
8006	AET87175.1
8007	AET87188.1
8008	AET87203.1
8009	AET87209.1
8010	AET87210.1
8011	AET87197.1
8012	AET87185.1
8013	AET87182.1
8014	AET87206.1
8015	AET87181.1
8016	AET87207.1
8017	AET87174.1
8018	AGF39174.1
8019	AGF39204.1
8020	AGF39197.1
8021	AGF39202.1
8022	AGF39200.1
8023	AGF39182.1
8024	AGF39176.1
8025	AGF39192.1
8026	AGF39177.1
8027	AGF39170.1
8028	AGF39186.1
8029	AGF39193.1
8030	AGF39168.1
8031	AGF39167.1
8032	AGF39171.1
8033	AGF39187.1
8034	AGF39189.1
8035	AGF39165.1
8036	AGF39188.1
8037	AGF39199.1
8038	AGF39201.1
8039	AGF39180.1
8040	AGF39172.1
8041	AGF39169.1
8042	AGF39196.1
8043	AGF39166.1
8044	AGF39183.1
8045	AGF39179.1
8046	AGF39198.1
8047	AGF39163.1
8048	AGF39178.1
8049	AGF39175.1
8050	AGF39164.1
8051	AGF39181.1
8052	AGF39173.1
8053	AGF39185.1
8054	AGF39191.1
8055	AGF39190.1
8056	AGF39194.1
8057	AGF39184.1
8058	AGF39203.1
8059	AGF39195.1
8060	ABN10532.1
8061	ABN10549.1
8062	ACI47080.1
8063	ACI47082.1
8064	ABN10538.1
8065	ACI47065.1
8066	ACI47078.1
8067	ABN10543.1
8068	ACI47076.1
8069	ACI47075.1
8070	ACI47088.1
8071	ABN10548.1
8072	ABN10539.1
8073	ACI47066.1
8074	ABN10534.1
8075	ABN10541.1
8076	ACI47067.1
8077	ACI47069.1
8078	ABN10546.1
8079	ACI47073.1
8080	ACI47068.1
8081	ACI47087.1
8082	ACI47081.1
8083	ACI47089.1
8084	ABN10533.1
8085	ABN10547.1
8086	ABN10531.1
8087	ABN10540.1
8088	ACI47074.1
8089	ACI47083.1
8090	ACI47084.1
8091	ACI47070.1
8092	ACI47085.1
8093	ABN10545.1
8094	ABN10537.1
8095	ABN10536.1
8096	ACI47072.1
8097	ACI47071.1
8098	ABN10542.1
8099	ACI47079.1
8100	ACI47077.1
8101	ABN10544.1
8102	ABN10535.1
8103	ACI47086.1
8104	AAW33533.1
8105	AAW33521.1
8106	AAW33525.1
8107	AAW33554.1
8108	AAW33535.1
8109	AAW33548.1
8110	AAW33512.1
8111	AAW33520.1
8112	AAW33544.1
8113	AAW33546.1
8114	AAW33523.1
8115	AAW33511.1
8116	AAW33517.1
8117	AAW33527.1
8118	AAW33536.1
8119	AAW33552.1
8120	AAW33550.1
8121	AAW33514.1
8122	AAW33534.1
8123	AAW33543.1
8124	AAW33540.1
8125	AAW33524.1
8126	AAW33529.1
8127	AAW33531.1
8128	AAW33545.1
8129	AAW33537.1
8130	AAW33513.1
8131	AAW33538.1
8132	AAW33528.1
8133	AAW33549.1
8134	AAW33518.1
8135	AAW33516.1
8136	AAW33553.1
8137	AAW33526.1
8138	AAW33551.1
8139	AAW33510.1
8140	AAW33522.1
8141	AAW33509.1
8142	AAW33539.1
8143	AAW33515.1
8144	AAW33547.1
8145	AAW33532.1
8146	AAW33530.1
8147	AAW33519.1
8148	AAW33542.1
8149	AAW33541.1
8150	AGT76767.1
8151	AGT76753.1
8152	AGT76766.1
8153	AGT76775.1
8154	AGT76776.1
8155	AGT76781.1
8156	AGT76752.1
8157	AGT76743.1
8158	AGT76742.1
8159	AGT76783.1
8160	AGT76764.1
8161	AGT76755.1
8162	AGT76773.1
8163	AGT76760.1
8164	AGT76756.1
8165	AGT76759.1
8166	AGT76786.1
8167	AGT76784.1
8168	AGT76778.1
8169	AGT76768.1
8170	AGT76779.1
8171	AGT76772.1
8172	AGT76747.1
8173	AGT76744.1
8174	AGT76746.1
8175	AGT76763.1
8176	AGT76748.1
8177	AGT76757.1
8178	AGT76771.1
8179	AGT76780.1
8180	AGT76774.1
8181	AGT76762.1
8182	AGT76750.1
8183	AGT76770.1
8184	AHE76109.1
8185	AGT76751.1
8186	AGT76769.1
8187	AGT76777.1
8188	AGT76758.1
8189	AGT76754.1
8190	AGT76745.1
8191	AGT76765.1
8192	AGT76761.1
8193	AGT76785.1
8194	AGT76782.1
8195	AGT76749.1
8196	ABB17789.1
8197	ABB17779.1
8198	ABB17793.1
8199	ABB17804.1
8200	ABB17807.1
8201	ABB17812.1
8202	ABB17784.1
8203	ABB17809.1
8204	ABB17787.1
8205	ABB17775.1
8206	ABB17791.1
8207	ABB17777.1
8208	ABB17778.1
8209	ABB17781.1
8210	ABB17803.1
8211	ABB17792.1
8212	ABB17780.1
8213	ABB17808.1
8214	ABB17797.1
8215	ABB17770.1
8216	ABB17810.1
8217	ABB17801.1
8218	ABB17788.1
8219	ABB17805.1
8220	ABB17811.1
8221	ABB17772.1
8222	ABB17773.1
8223	ABB17802.1
8224	ABB17799.1
8225	ABB17795.1
8226	ABB17771.1
8227	ABB17768.1
8228	ABB17790.1
8229	ABB17806.1
8230	ABB17776.1
8231	ABB17774.1
8232	ABB17769.1
8233	ABB17783.1
8234	ABB17767.1
8235	ABB17782.1
8236	ABB17800.1
8237	ABB17798.1
8238	ABB17794.1
8239	ABB17786.1
8240	ABB17796.1
8241	ABB17785.1
8242	AIF35070.1
8243	AIF35091.1
8244	AIF35104.1
8245	AIF35082.1
8246	AIF35081.1
8247	AIF35068.1
8248	AIF35103.1
8249	AIF35086.1
8250	AIF35101.1
8251	AIF35083.1
8252	AIF35079.1
8253	AIF35064.1
8254	AIF35109.1
8255	AIF35090.1
8256	AIF35100.1
8257	AIF35072.1
8258	AIF35071.1
8259	AIF35105.1
8260	AIF35085.1
8261	AIF35099.1
8262	AIF35097.1
8263	AIF35078.1
8264	AIF35098.1
8265	AIF35095.1
8266	AIF35063.1
8267	AIF35073.1
8268	AIF35066.1
8269	AIF35074.1
8270	AIF35102.1
8271	AIF35106.1
8272	AIF35084.1
8273	AIF35108.1
8274	AIF35088.1
8275	AIF35092.1
8276	AIF35065.1
8277	AIF35096.1
8278	AIF35069.1
8279	AIF35110.1
8280	AIF35075.1
8281	AIF35094.1
8282	AIF35107.1
8283	AIF35093.1
8284	AIF35067.1
8285	AIF35089.1
8286	AIF35077.1
8287	AIF35076.1
8288	AIF35087.1
8289	AIF35080.1
8290	AIF29960.1
8291	AIF29950.1
8292	AIF29963.1
8293	AIF29966.1
8294	AIF29988.1
8295	AIF29977.1
8296	AIF29967.1
8297	AIF29942.1
8298	AIF29952.1
8299	AIF29949.1
8300	AIF29984.1
8301	AIF29970.1
8302	AIF29973.1
8303	AIF29979.1
8304	AIF29978.1
8305	AIF29957.1
8306	AIF29981.1
8307	AIF29987.1
8308	AIF29976.1
8309	AIF29961.1
8310	AIF29943.1
8311	AIF29944.1
8312	AIF29951.1
8313	AIF29941.1
8314	AIF29948.1
8315	AIF29965.1
8316	AIF29959.1
8317	AIF29985.1
8318	AIF29986.1
8319	AIF29945.1
8320	AIF29947.1
8321	AIF29983.1
8322	AIF29968.1
8323	AIF29980.1
8324	AIF29956.1
8325	AIF29953.1
8326	AIF29946.1
8327	AIF29975.1
8328	AIF29971.1
8329	AIF29955.1
8330	AIF29958.1
8331	AIF29962.1
8332	AIF29954.1
8333	AIF29972.1
8334	AIF29974.1
8335	AIF29982.1
8336	AIF29969.1
8337	AIF29964.1
8338	ACN88091.1
8339	ACN88106.1
8340	ACN88085.1
8341	ACN88110.1
8342	ACN88093.1
8343	ACN88128.1
8344	ACN88098.1
8345	ACN88090.1
8346	ACN88118.1
8347	ACN88126.1
8348	ACN88121.1
8349	ACN88092.1
8350	ACN88112.1
8351	ACN88136.1
8352	ACN88102.1
8353	ACN88104.1
8354	ACN88094.1
8355	ACN88113.1
8356	ACN88111.1
8357	ACN88120.1
8358	ACN88101.1
8359	ACN88134.1
8360	ACN88095.1
8361	ACN88117.1
8362	ACN88089.1
8363	ACN88133.1
8364	ACN88130.1
8365	ACN88087.1
8366	ACN88135.1
8367	ACN88099.1
8368	ACN88109.1
8369	ACN88096.1
8370	ACN88119.1
8371	ACN88127.1
8372	ACN88107.1
8373	ACN88115.1
8374	ACN88132.1
8375	ACN88100.1
8376	ACN88138.1
8377	ACN88125.1
8378	ACN88123.1
8379	ACN88105.1
8380	ACN88137.1
8381	ACN88108.1
8382	ACN88116.1
8383	ACN88088.1
8384	ACN88097.1
8385	ACN88131.1
8386	ACN88086.1
8387	ACN88103.1
8388	ACN88084.1
8389	ACN88124.1
8390	ACN88114.1
8391	ACN88122.1
8392	AP_000148.1
8393	YP_001974454.1
8394	AP_000147.1
8395	AP_000152.1
8396	AP_000144.1
8397	YP_001974423.1
8398	YP_001974472.1
8399	AP_000155.1
8400	AP_000154.1
8401	YP_001974425.1
8402	YP_001974457.1
8403	YP_001974446.1
8404	YP_001974473.1
8405	AP_000150.1
8406	AP_000160.1
8407	YP_001974469.1
8408	YP_001974450.1
8409	YP_001974449.1
8410	YP_001974462.1
8411	AP_000149.1
8412	AP_000157.1
8413	YP_001974429.1
8414	YP_001974474.1
8415	YP_001974422.1
8416	YP_001974432.1
8417	AP_000158.1
8418	YP_001974468.1
8419	YP_001974463.1
8420	YP_001974458.1
8421	YP_001974431.1
8422	AP_000156.1
8423	YP_001974427.1
8424	YP_001974460.1
8425	AP_000151.1
8426	YP_001974433.1
8427	YP_001974459.1
8428	YP_001974424.1
8429	AP_000153.1
8430	AP_000159.1
8431	YP_001974467.1
8432	YP_001974453.1
8433	AP_000145.1
8434	YP_001974426.1
8435	YP_001974464.1
8436	YP_001974461.1
8437	AP_000142.1
8438	YP_001974434.1
8439	YP_001974470.1
8440	YP_001974448.1
8441	YP_001974456.1
8442	YP_001974455.1
8443	AP_000146.1
8444	YP_001974451.1
8445	AP_000143.1
8446	YP_001974428.1
8447	BAL03311.1
8448	BAJ51624.1
8449	BAJ51603.1
8450	BAL03325.1
8451	BAJ33454.1
8452	BAL03314.1
8453	BAL03310.1
8454	BAJ51620.1
8455	BAJ06637.1
8456	BAJ06636.1
8457	BAJ51625.1
8458	BAQ95563.1
8459	BAJ51626.1
8460	BAL03316.1
8461	BAJ51627.1
8462	BAL03321.1
8463	BAO96189.1
8464	BAJ51644.1
8465	BAL03327.1
8466	BAJ51630.1
8467	BAJ51607.1
8468	BAL03324.1
8469	BAJ51623.1
8470	BAJ33455.1
8471	BAO96195.1
8472	BAL03312.1
8473	BAL03328.1
8474	BAL03302.1
8475	BAJ51616.1
8476	BAL03304.1
8477	BAL03323.1
8478	BAJ51602.1
8479	BAL03309.1
8480	BAJ06635.1
8481	BAQ95564.1
8482	BAJ33453.1
8483	BAQ95566.1
8484	BAJ51646.1
8485	BAJ06638.1
8486	BAO96190.1
8487	BAJ51601.1
8488	BAL03303.1
8489	BAJ51600.1
8490	BAJ51604.1
8491	BAL03301.1
8492	BAO96191.1
8493	BAO96199.1
8494	BAJ51622.1
8495	BAJ51618.1
8496	BAL03315.1
8497	BAL03313.1
8498	BAJ51617.1
8499	BAJ33451.1
8500	BAJ51631.1
8501	BAJ33452.1
8502	BAJ51647.1
8503	BAJ51619.1
8504	BAJ33450.1
8505	BAJ51606.1
8506	BAJ33448.1
8507	BAO96192.1
8508	BAQ95565.1
8509	NP_040173.1
8510	NP_040133.1
8511	NP_040150.2
8512	NP_040163.1
8513	NP_040154.2
8514	NP_040145.1
8515	NP_040177.1
8516	YP_068406.1
8517	NP_040170.1
8518	NP_040183.1
8519	NP_040144.1
8520	NP_040141.1
8521	NP_040184.1
8522	NP_040156.1
8523	NP_040159.1
8524	NP_040127.1
8525	NP_040147.1
8526	NP_040190.1
8527	NP_040153.1
8528	NP_040180.1
8529	YP_053044.1
8530	NP_040171.1
8531	NP_040126.1
8532	NP_040134.1
8533	NP_040143.1
8534	NP_040157.1
8535	NP_040138.1
8536	NP_040165.1
8537	NP_040130.1
8538	NP_040128.1
8539	NP_040160.1
8540	NP_040137.1
8541	NP_040166.1
8542	NP_040124.1
8543	NP_040158.1
8544	NP_040132.1
8545	NP_040140.1
8546	NP_040148.1
8547	NP_040162.2
8548	NP_040175.1
8549	NP_040182.1
8550	NP_040136.1
8551	NP_040189.1
8552	NP_040178.2
8553	NP_040142.1
8554	NP_040174.1
8555	NP_040172.1
8556	NP_040152.1
8557	NP_040167.1
8558	NP_040169.1
8559	NP_040135.1
8560	NP_040181.1
8561	NP_040155.1
8562	NP_040161.1
8563	YP_068407.1
8564	NP_040188.1
8565	NP_040186.1
8566	NP_040185.1
8567	NP_040179.1
8568	NP_040168.1
8569	NP_040187.1
8570	NP_040139.1
8571	NP_040149.1
8572	NP_040131.1
8573	NP_040176.1
8574	NP_040151.1
8575	NP_040164.1
8576	NP_040146.1
8577	NP_040125.2
8578	NP_040129.1
8579	CAA27907.1
8580	CAA27927.1
8581	CAH19069.1
8582	CAA27895.1
8583	CAA27935.1
8584	CAA27909.1
8585	CAA27931.1
8586	CAA27951.1
8587	CAA27892.1
8588	CAA27914.1
8589	CAA27885.1
8590	CAA27902.1
8591	CAA27887.1
8592	CAA27884.1
8593	CAA27899.1
8594	CAG46438.1
8595	CAA27924.1
8596	CAA27891.1
8597	CAA27937.1
8598	CAA27945.1
8599	CAA27903.1
8600	CAA27912.1
8601	CAA27913.1
8602	CAA27905.1
8603	CAA27918.1
8604	CAA27889.1
8605	CAA27930.1
8606	CAA27906.1
8607	CAA27929.1
8608	CAA27946.1
8609	CAA27919.1
8610	CAA27888.1
8611	CAA27944.1
8612	CAA27923.1
8613	CAA27901.1
8614	CAA27886.1
8615	CAA27950.1
8616	CAA27933.1
8617	CAA27941.1
8618	CAA27949.1
8619	CAA27894.1
8620	CAA27900.1
8621	CAA27921.1
8622	CAH19068.1
8623	CAA27911.1
8624	CAA27897.1
8625	CAA27939.1
8626	CAA27908.1
8627	CAA27915.1
8628	CAA27936.1
8629	CAA27948.1
8630	CAA27893.1
8631	CAA27938.1
8632	CAA27916.1
8633	CAA27926.1
8634	CAA27932.1
8635	CAA27940.1
8636	CAA27934.1
8637	CAA27896.1
8638	CAB55553.1
8639	CAA27890.1
8640	CAA27943.1
8641	CAA27922.1
8642	CAA27942.1
